id,cid,catid1,catid2,catid3,tag,blabel,publicview,imgvh,title1,title2,title3,title4,title5,title6,creator1,creator2,creator3,creator4,creator5,creator6,creator7,creator8,creator9,creator10,creator11,creator12,creator13,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject9,description1,description2,description3,description4,description5,description6,publisher1,publisher2,contributor1,date1,date2,type1,type2,format1,format2,identifier1,identifier2,identifier3,source1,language1,language2,language3,relation1,coverage1,pdffile,pdfsize
392,0,0,0,0,0012_000497_000552,"""My Mammy""",Y,650,My Mammy,,,,The Sun Shines East - The Sun Shines West,,"Jolson, Al.","Donaldson, Walter",,,"Young, Joe","Lewis, Sam M.",,,,,,,,,,,,,,,,,,,,,,,"New York : Irving Berlin, Inc. Music Publishers",,,1921,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 57",English,,,,,0012_000497_000552.pdf,2096199
393,0,0,0,0,0012_000497_000554,"""Tired of Me""",Y,650,Tired of Me,,,,,,,"Donaldson, Walter",,,"Clarke, Grant",,,,,,,,,,,,,,,,,,,,,,,,"New York : Irving Berlin, Inc. Music Publishers",,,1920,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 59",English,,,,,0012_000497_000554.pdf,1969100
394,0,0,0,0,0012_000497_000555,"""What's the Use of Kickin' : Let's go 'round with a smile""",Y,650,What's the Use of Kickin' : Let's Go 'Round with a Smile,,,,,,,"Donaldson, Walter",,,"Lewis, Sam M.","Young, Joe",,,,,,,,,,,,,,,,,,,,,,,"New York : Waterson, Berlin & Snyder Co.",,,1919,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 60",English,,,,,0012_000497_000555.pdf,1767714
395,0,0,0,0,0012_000497_000557,"""Carolina in the Morning""",Y,650,Carolina in the Morning,,,,,,"Stanley, Aileen","Donaldson, Walter",,,"Kahn, Gus",,,,,,,,,,,,,,,,,,,,,,,,New York : Jerome H. Remick & Co.,,,1922,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 62",English,,,,,0012_000497_000557.pdf,2067700
396,0,0,0,0,0012_000497_000558,"""My Mammy""",Y,650,My Mammy,,,,,,,"Donaldson, Walter",,,"Lewis, Sam M.","Young, Joe",,,,,,,,,,,,,,,,,,,,,,,"New York : Irving Berlin, Inc. ",,,1921,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 63",English,,,,,0012_000497_000558.pdf,2190829
397,0,0,0,0,0012_000497_000559,"""On the 'Gin 'Gin 'Ginny Shore""",Y,650,On the 'Gin 'Gin 'Ginny Shore,,,,,,,"Donaldson, Walter",,,"Leslie, Edgar",,,,,,,,,,,,,,,,,,,,,,,,"New York : Shapiro, Bernstein, & Co., Inc.",,,1922,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 64",English,,,,,0012_000497_000559.pdf,2382062
398,0,0,0,0,0012_000497_000560,"""Tell Her at Twilight""",Y,650,Tell Her at Twilight,,,,,,,"Donaldson, Will",,,"Grossman, Bernie",,,,,,,,,,,,,,,,,,,,,,,,New York : Joe Mittenthal Inc.,,,1921,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 65",English,,,,,0012_000497_000560.pdf,2075445
399,0,0,0,0,0012_000497_000561,"""O Summer Night """,Y,650,O Summer Night ,,,,,,,Donizetti,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boston, MA : Oliver Ditson & Co.",,,n.d.,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 66",English,Italian,,,,0012_000497_000561.pdf,2812485
400,0,0,0,0,0012_000497_000562,"""Anna Bulena""",Y,650,Anna Bulena,,,,,,,Donizetti,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : Geo. Willig",,,n.d.,,Text,,1 score (16 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 67",English,,,,,0012_000497_000562.pdf,6201276
401,0,0,0,0,0012_000497_000563,"""Say Once Again I Love Thee""",Y,650,Say Once Again I Love Thee,,,,,,,Donizetti,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston : Oliver Ditson & CO.,,,1800/1899,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 68",English,,,,,0012_000497_000563.pdf,2034623
402,0,0,0,0,0012_000497_000564,"""Bird at the Helm""",Y,650,Bird at the Helm,,,,,,,"Donoho, Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : Beck & Lanton",,,1857,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 69",English,,,,,0012_000497_000564.pdf,1618632
403,0,0,0,0,0012_000497_000565,"""Ah! He Kissed Me When He Left Me""",Y,650,Ah! He Kissed Me When He Left Me,,,,,,,"Dowling, Lillia",,,"Rogers, Mrs. Cornelia D.",,,,,,,,,,,,,,,,,,,,,,,,"Chicago, IL : Root & Cady",,,1863,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 70",English,,,,,0012_000497_000565.pdf,1709234
405,0,0,0,0,0012_000497_000568,"""Champagne Charlie""",Y,650,Champagne Charlie,,,,,,,"Dressler, Wm.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : J.L. Peters,,,1868,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 73",English,,,,,0012_000497_000568.pdf,2119749
406,0,0,0,0,0012_000497_000569,"""Please Papa"","" Do Come Home Early""",Y,650,"Please Papa, Do Come Home Early",,,,,,,"Dressler, Wm.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : J.L. Peters,,,1871,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 74",English,,,,,0012_000497_000569.pdf,1634826
407,0,0,0,0,0012_000497_000571,"""Salute to Williamsport""",Y,650,Salute to Williamsport,,,,,,,"Duble, C. E",,,,,,,,,,,,,,,,,,,,,,,,,,,"Williamsport, PA : Vandersloot Music Pub. Co.",,,1906,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 76",English,,,,,0012_000497_000571.pdf,2337639
408,0,0,0,0,0012_000497_000572,"""La Chatelaine""",Y,650,La Chatelaine,,,,,,,"Duc., A. Le.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : C.H. Ditson  ,,,n.d.,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 77",English,,,,,0012_000497_000572.pdf,3401629
409,0,0,0,0,0012_000497_000573,"""I'll Take You Back to Panama""",Y,650,I'll Take You Back to Panama,,,,,,,"Dulmage, Will E",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Jerome H. Remick & Co.,,,1914,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 78",English,,,,,0012_000497_000573.pdf,2347332
410,0,0,0,0,0012_000497_000575,"""Mr. & Mrs. Jones""",Y,650,Mr. & Mrs. Jones,,,,,,,"DuSolle, John S.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Baltimore, MD : W.D. Peters",,,1839,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 80",English,,,,,0012_000497_000575.pdf,2644016
411,0,0,0,0,0012_000497_000576,"""Pleasures of Home""",Y,650,Pleasures of Home,,,,,,,"Dutton, G., Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boston, MA : H. Tolman & Co.",,,1855,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 81",English,,,,,0012_000497_000576.pdf,2925583
412,0,0,0,0,0012_000497_000577,"""The Swiss Boy with variations""",Y,650,The Swiss Boy with variations,,,,,,,Duvernoy  ,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boston, MA : Oliver Ditson",,,n.d.,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 82",English,,,,,0012_000497_000577.pdf,2569486
413,0,0,0,0,0012_000497_000578,"""Ecole Primaire - Elementary Lessons""",Y,650,Ecole Primaire - Elementary Lessons,,,,,,,"Duvernoy, J. B.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : S.T. Gordon,,,1800/1899,,Text,,1 score (14 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 83",English,,,,,0012_000497_000578.pdf,4514023
414,0,0,0,0,0012_000497_000579,"""Trois Fantaisies""",Y,650,Trois Fantaisies,,,,,,,"Duvernoy, J. B.",,,,,,,,,,,,,,,,,,,,,,,,,,,Paris : Maurice Schlesinger,,,1800/1899,,Text,,1 score (12 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 84",English,,,,,0012_000497_000579.pdf,4153056
415,0,0,0,0,0012_000497_000580,"""March of the Greeks""",Y,650,March of the Greeks,,,,,,,"Duvernoy, J.B.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : Geo. Willig",,,n.d.,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 85",English,,,,,0012_000497_000580.pdf,2036213
416,0,0,0,0,0012_000497_000581,"""Shadows""",Y,650,Shadows,,,,,,,"Dyer, S. H.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Wm. A. Pond & Co.,,,1872,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 86",English,,,,,0012_000497_000581.pdf,1946120
417,0,0,0,0,0012_000497_000582,"""In Old Manila""",Y,650,In Old Manila,,,,,,,"Earl, Mary",,,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Shapiro, Bernstein & Co. Inc.",,,1920,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 87",English,,,,,0012_000497_000582.pdf,2196235
418,0,0,0,0,0012_000497_000583,"""Beautiful Ohio""",Y,650,Beautiful Ohio,,,,,,,"Earl, Mary",,,"MacDonald, Ballard",,,,,,,,,,,,,,,,,,,,,,,,"New York : Shapiro, Bernstein, & Co., Inc.",,,1918,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 88",English,,,,,0012_000497_000583.pdf,2034399
419,0,0,0,0,0012_000497_000584,"""Just Like A Rainbow""",Y,650,Just Like A Rainbow,,,,,,,"Earl, Mary","Fiorito, Ted",,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Shapiro, Bernstein, & Co., Inc.",,,1921,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 89",English,,,,,0012_000497_000584.pdf,2003393
420,0,0,0,0,0012_000497_000585,"""My Cousin Caruso""",Y,650,My Cousin Caruso,,,,,,,"Edwards, Gus",,,"Madden, Edward",,,,,,,,,,,,,,,,,,,,,,,,New York : Gus Edwards Music Pub. Co.,,,1909,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 90",English,,,,,0012_000497_000585.pdf,1968284
421,0,0,0,0,0012_000497_000586,"""Good-Bye Little Girl Good-Bye""",Y,650,Good-Bye Little Girl Good-Bye,,,,,,,"Edwards, Gus",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : M. Witmark & Sons,,,1904,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 91",English,,,,,0012_000497_000586.pdf,2385609
422,0,0,0,0,0012_000497_000587,"""School Days""",Y,650,School Days,,,,,,,"Edwards, Gus",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Gus Edwards Music Pub. Co.,,,1907,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 4, Folder 92",English,,,,,0012_000497_000587.pdf,2243827
423,0,0,0,0,0012_000497_000588,"""Tammany""",Y,650,Tammany,,,,,,,"Edwards, Gus",,,"Bryan, Vincent",,,,,,,,,,,,,,,,,,,,,,,,New York : M. Witmark & Sons,,,1905,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 1",English,,,,,0012_000497_000588.pdf,1575840
424,0,0,0,0,0012_000497_000589,"""O Rest In The Lord""",Y,650,O Rest in the Lord,,,,,,,Elijah,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boston, MA : Oliver Ditson & Co.",,,1854,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 2",English,,,,,0012_000497_000589.pdf,2114627
425,0,0,0,0,0012_000497_000590,"""Lena Nora""",Y,650,Lena Nora,,,,,,,"Eikmeir, H.",,,"Gibbens, A.F.",,,,,,,,,,,,,,,,,,,,,,,,"Cincinnati, OH : John Church Jr.",,,1865,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 3",English,,,,,0012_000497_000590.pdf,1644624
426,0,0,0,0,0012_000497_000591,"""Out in the Cold""",Y,650,Out in the Cold,,,,,,"Andrieu, M.A. Mons.","Emerson, L. O",,,"Adams, John S.",,,,,,,,,,,,,,,,,,,,,,,,"Boston, MA : Oliver Ditson & Co.",,,1858,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 4",English,,,,,0012_000497_000591.pdf,1560674
427,0,0,0,0,0012_000497_000592,"""Dixie's Land""",Y,650,Dixie's Land,,,,,,,"Emmett, Dan D.",,,,,F. M. ,,,,,,,,,,,,,,,,,,,,,,"Boston, MA : Oliver Ditson Co.",,,1898,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 5",English,,,,,0012_000497_000592.pdf,2310442
428,0,0,0,0,0012_000497_000593,"""Good-bye""",Y,650,Good-bye,,,,"Farewell, Farewell Is  a Lonely Sound",,,"Engelbrecht, J.C.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Baltimore, MD : F.D. Benteen",,,1844,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 6",English,,,,,0012_000497_000593.pdf,1400713
429,0,0,0,0,0012_000497_000594,"""The Rounders""",Y,650,The Rounders,,,,Only a Hundred Girls,,,"Englander, Ludwig",,,"Smith, Harry B.",,,,,,,,,,,,,,,,,,,,,,,,New York : Edward Schubert & Co.,,,1899,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 7",English,,,,,0012_000497_000594.pdf,2962960
430,0,0,0,0,0012_000497_000595,"""Sur la Tombe""",Y,650,Sur la Tombe,,,,,,,"Espadero, N.R.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Wm. Hall & Son,,,1870,,Text,,1 score (16 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 8",English,,,,,0012_000497_000595.pdf,5161740
431,0,0,0,0,0012_000497_000596,"""I'm Waiting My Darling for Thee""",Y,650,I'm Waiting My Darling for Thee,,,,,,,"Evans, Geo. T.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Portland, OR : M. Gray's",,,1870,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 9",English,,,,,0012_000497_000596.pdf,1946454
432,0,0,0,0,0012_000497_000600,"""Kiss Mama"","" Kiss Papa""",Y,650,"Kiss Mama, Kiss Papa",,,,,,,"Fairman, Geo.",,,"Herman, Al",,,,,,,,,,,,,,,,,,,,,,,,"New York : Jack Mills, Inc.",,,1921,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 13",English,,,,,0012_000497_000600.pdf,2503993
433,0,0,0,0,0012_000497_000601,"""Sweetheart""",Y,650,Sweetheart,,,,,,,"Fariss, H.H.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Dallas, TX : Will A. Watkin Music Co.",,,1903,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 14",English,,,,,0012_000497_000601.pdf,1491682
434,0,0,0,0,0012_000497_000603,"""Beautiful Isle of Somewhere""",Y,650,Beautiful Isle of Somewhere,,,,,,,"Fearis, J. S",,,"Pounds, Jessie Brown",,,,,,,,,,,,,,,,,,,,,,,,Chicago : Forster Music Publisher Inc.,,,1901,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 16",English,,,,,0012_000497_000603.pdf,2440220
435,0,0,0,0,0012_000497_000604,"""Deuvres choisies (Verzage Nicht! and Beim Betrachten Eines Souvenirs)""",Y,650,Deuvres choisies (Verzage Nicht! and Beim Betrachten Eines Souvenirs),,,,,,,"Ficker, Ferd",,,,,,,,,,,,,,,,,,,,,,,,,,,Leipzig : Schuberth & CO. Hambourg,,,1800/1899,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 17",English,,,,,0012_000497_000604.pdf,2095035
436,0,0,0,0,0012_000497_000609,"""The Robin's Return""",Y,650,The Robin's Return,,,,,,,"Fisher, Leander",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Oliver Ditson Co.,,,1911,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 22",English,,,,,0012_000497_000609.pdf,2675225
437,0,0,0,0,0012_000497_000611,"""Waltz Sentimentale""",Y,650,Waltz Sentimentale,,,,,,,"Fleche, A. ",,,,,,,,,,,,,,,,,,,,,,,,,,,"Baltimore, MD : F.D. Benteen",,,n.d.,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 24",English,,,,,0012_000497_000611.pdf,711642
438,0,0,0,0,0012_000497_000612,"""When I Saw Sweet Nellie Home""",Y,650,When I Saw Sweet Nellie Home,,,,,,"Wambold, D. S.","Fletcher, John",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Wm. A. Pond & Co.,,,1859,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 25",English,,,,,0012_000497_000612.pdf,1945732
439,0,0,0,0,0012_000497_000613,"""Stanco di Pascolar""",Y,650,Stanco di Pascolar,,,,,,,"Forde, William",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boston, MA : Russell & Tolman",,,n.d.,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 26",English,,,,,0012_000497_000613.pdf,1279023
440,0,0,0,0,0012_000497_000614,"""My Little Buttercup""",Y,650,My Little Buttercup,,,,,,,"Forwood, Luke",,,"Taylor, Chas. H.",,,,,,,,,,,,,,,,,,,,,,,,New York : Jos. W. Stern & Co.,,,1905,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 27",English,,,,,0012_000497_000614.pdf,2215738
441,0,0,0,0,0012_000497_000615,"""I See Her Still in My Dreams""",Y,650,I See Her Still in My Dreams,,,,,,,"Foster, Stephen C.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Wm. A. Pond,,,1857,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 28",English,,,,,0012_000497_000615.pdf,2186877
442,0,0,0,0,0012_000497_000616,"""Gone are the Days"","" Old Black Joe""",Y,650,"Gone are the Days, Old Black Joe",,,,,,"Romer, F.","Foster, C.",,,,,,,,,,,,,,,,,,,,,,,,,,,London : Hopwood & Crew,,,n.d.,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 29",English,,,,,0012_000497_000616.pdf,2642840
443,0,0,0,0,0012_000497_000617,"""Leaving All for Old Glory""",Y,650,Leaving All for Old Glory,,,,,,,"Foster, Elizabeth",,,"Foster, Almon R.",,,,,,,,,,,,,,,,,,,,,,,,"Utica, NY : Rev. A. and Elizabeth Foster",,,1920,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 30",English,,,,,0012_000497_000617.pdf,1221077
444,0,0,0,0,0012_000497_000618,"""Lizzie Dies To-Night""",Y,650,Lizzie Dies To-Night,,,,,,,"Foster, Stephen C",,,"Reese, Mary Bynon",,,,,,,,,,,,,,,,,,,,,,,,New York : Horace Waters,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 31",English,,,,,0012_000497_000618.pdf,1308753
445,0,0,0,0,0012_000497_000619,"""The Song of All Songs""",Y,650,The Song of All Songs,,,,,,,"Foster, Stephen C",,,,,,,,,,,,,,,,,,,,,,,,,,,n.p.,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 32",English,,,,,0012_000497_000619.pdf,1033028
446,0,0,0,0,0012_000497_000620,"""Beautiful Dreamer Serenade""",Y,650,Beautiful Dreamer Serenade,,,,,,,"Foster, Stephen C.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : Wm. A. Pond & Co.,,,1864,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 33",English,,,,,0012_000497_000620.pdf,1838373
447,0,0,0,0,0012_000497_000621,"""Massa's in de Cold Ground""",Y,650,Massa's In De Cold Ground,,,,,,Christy's Minstrels,"Foster, Stephen C.",,,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Firth, Pond & Co.",,,1859,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 34",English,,,,,0012_000497_000621.pdf,1704309
448,0,0,0,0,0012_000497_000622,"""Nelly was a Lady""",Y,650,Nelly Was a Lady,,,,,,,"Foster, Stephen C.",,,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Firth, Pond & Co.",,,1849,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 35",English,,,,,0012_000497_000622.pdf,1037643
449,0,0,0,0,0012_000497_000623,"""The Grand Russian March""",Y,650,The Grand Russian March,,,,,,,"Francis, C.P.",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : George Willig",,,1835,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 36",English,,,,,0012_000497_000623.pdf,1508558
450,0,0,0,0,0012_000497_000624,"""College Life""",Y,650,College Life,,,,,,,"Frantzen, Henry",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : F. B. Haviland Pub. Co. Inc. ,,,1905,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 37",English,,,,,0012_000497_000624.pdf,2189906
451,0,0,0,0,0012_000497_000625,"""Matrimonial Sweets - The Celebrated Comic Duet""",Y,650,Matrimonial Sweets - The Celebrated Comic Duet,,,,,,Miss Woodward and Mr. Boynes,"Freeman, W. H.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : James L. Hewitt & Co.,,,1800/1899,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 38",English,,,,,0012_000497_000625.pdf,1455453
452,0,0,0,0,0012_000497_000626,"""Fairy Ring""",Y,650,Fairy Ring,,,,,,,"French, D.A.",,,"Dix, Dr. John Ross",,,,,,,,,,,,,,,,,,,,,,,,"Chicago, IL : Root & Lady",,,1864,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 39",English,,,,,0012_000497_000626.pdf,1276382
453,0,0,0,0,0012_000497_000627,"""Mount Pleasant Polka""",Y,650,Mount Pleasant Polka,,,,,,,"Frey, Joseph",,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, PA : A. Fiot",,,1851,,Text,,1 score (4 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 40",English,,,,,0012_000497_000627.pdf,834704
454,0,0,0,0,0012_000497_000628,"""Let Me Call You Sweetheart""",Y,650,Let Me Call You Sweetheart,,,,,,,"Friedman, Leo",,,"Whitson, Beth Slater",,,,,,,,,,,,,,,,,,,,,,,,"Chicago : Harold, Rossiter Music Company",,,1910,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 41",English,,,,,0012_000497_000628.pdf,3362500
455,0,0,0,0,0012_000497_000629,"""Hearts and Masks""",Y,650,Hearts and Masks,,,,,,,"Friedman, Leo",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : The Whitney Warner Pub. Co.,,,1906,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 42",English,,,,,0012_000497_000629.pdf,2920439
456,0,0,0,0,0012_000497_000631,"""You Tell Her - I                      S-T-U-T-T-E-R""",Y,650,You Tell Her - I                      S-T-U-T-T-E-R,,,,,,,"Friend, Cliff",,,"Rose, Billy",,,,,,,,,,,,,,,,,,,,,,,,"New York : Irving Berlin, Inc. ",,,1922,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 44",English,,,,,0012_000497_000631.pdf,2511334
457,0,0,0,0,0012_000497_000637,"""Florentiner Marsch""",Y,650,Florentiner Marsch,,,,,,,"Fucik, Julius",,,,,,,,,,,,,,,,,,,,,,,,,,,"Leipzig, GermaNew York : Bosworth & Co. ",,,1908,,Text,,1 score (12 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 50",English,Italian,,,,0012_000497_000637.pdf,4150152
458,0,0,0,0,0012_000497_000640,"""Witness""",Y,650,Witness,,,,,,,"Gade, Jacob",,,,,,"Gabriel, Chas. H. Jr.",,,,,,,,,,,,,,,,,,,,,Chicago : The Rodeheaver Co.,,,1922,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 53",English,,,,,0012_000497_000640.pdf,2484542
459,0,0,0,0,0012_000497_000642,"""Oh! Mister Gallagher and Mister Shean""",Y,650,Oh! Mister Gallagher and Mister Shean,,,,Mister Gallagher and Mister Shean,,,"Gallagher, Ed","Shean, Al",,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Jack Mills, Inc.",,,1922,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 55",English,,,,,0012_000497_000642.pdf,2558334
460,0,0,0,0,0012_000497_000643,"""Oh! Mister Gallagher and Mister Shean""",Y,650,Oh! Mister Gallagher and Mister Shean,,,,Mister Gallagher and Mister Shean,,,"Gallagher, Ed","Shean, Al",,,,,,,,,,,,,,,,,,,,,,,,,,"New York : Jack Mills, Inc. Music Publishers",,,1922,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 56",English,,,,,0012_000497_000643.pdf,2579414
461,0,0,0,0,0012_000497_000644,"""The Nightingale's Trill""",Y,650,The Nightingale's Trill,,,,,,,"Ganz, Wilhelm",,,Zeila,,,"Angelo, D.",,,,,,,,,,,,,,,,,,,,,New York : Wm. A. Pond & Co.,,,1865,,Text,,1 score (8 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 57",English,,,,,0012_000497_000644.pdf,2631565
462,0,0,0,0,0012_000497_000645,"""Look Out! Galop""",Y,650,Look Out! Galop,,,,,,,"Ganz, Wm.",,,,,,"Dressler, Wm.",,,,,,,,,,,,,,,,,,,,,New York : Jno. L. Peters,,,1870,,Text,,1 score (14 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 58",English,,,,,0012_000497_000645.pdf,5062984
463,0,0,0,0,0012_000497_000646,"""El Fresco Galop""",Y,650,El Fresco Galop,,,,,,,"Garland, A.C.",,,,,,,,,,,,,,,,,,,,,,,,,,,New York : A. Soalfield,,,1880,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 59",English,,,,,0012_000497_000646.pdf,2337175
464,0,0,0,0,0012_000497_000647,"""A Thousand Times A Day""",Y,650,A Thousand Times A Day,,,,,,,"Garton, C. H.",,,"Garton, W. R.",,,,,,,,,,,,,,,,,,,,,,,,"Portland, OR : Garton Bros. Music Publishers",,,1914,,Text,,1 score (6 p.),image/jpeg,,,1575,"MS.1575, Box 5, Folder 60",English,,,,,0012_000497_000647.pdf,2169910
